label,score,flagged
0,0.40741998015258546,False
0,0.41128506909090945,False
0,0.4707906440470846,False
0,0.5367163674119937,False
0,0.42813794141079115,False
0,0.4300292391336384,False
0,0.5501718595941303,False
0,0.48831987227459445,False
0,0.5041445851620703,False
0,0.5509445154543843,False
0,0.43117990187239735,False
0,0.6385457380118186,False
0,0.4531913576280039,False
0,0.5490436923315266,False
0,0.403277023370632,False
0,0.44361410349105407,False
0,0.42302888737955197,False
0,0.452913530925698,False
0,0.41435615000014786,False
0,0.43556085473519895,False
0,0.5741678197239318,False
0,0.4850223335165653,False
0,0.46121522675499604,False
0,0.45824698438777883,False
0,0.6499303567513154,True
0,0.40903039137940533,False
0,0.4338574680212989,False
0,0.607237195067204,False
0,0.5257515949781306,False
0,0.49165896414246957,False
0,0.4818030096823677,False
0,0.4213448686784818,False
0,0.43806958056202716,False
0,0.42062300604579755,False
0,0.444466757040461,False
0,0.47046714006903007,False
0,0.4607113112709232,False
0,0.4967694867716905,False
0,0.4350925059896427,False
0,0.628120914021294,False
0,0.5136711160139721,False
0,0.4403339815103062,False
0,0.5569895195046112,False
0,0.5834161142832962,False
0,0.43318377660758717,False
0,0.4212121655536574,False
0,0.4421144016601025,False
0,0.42483250244775933,False
0,0.5027209758353228,False
0,0.45007627383081755,False
0,0.42641570923253175,False
0,0.48595020117936105,False
0,0.46953338275425976,False
0,0.4516743126135288,False
0,0.5113867888761259,False
0,0.48118139389829817,False
0,0.44356196871798526,False
0,0.47578923310538884,False
0,0.40977740877351104,False
0,0.44744975235082335,False
0,0.5987419651600913,False
0,0.42989905165933734,False
0,0.40664754119499674,False
0,0.49493933853193794,False
0,0.506774690827508,False
0,0.4698530843456175,False
0,0.5608550181323779,False
0,0.41290787334124657,False
0,0.4152744399762333,False
0,0.5010659923694964,False
0,0.5037713780458125,False
0,0.46706013877424435,False
0,0.4350451018677903,False
0,0.5681935107724618,False
0,0.3986479131125172,False
0,0.4236086393647309,False
0,0.4206202886093975,False
0,0.43242627533620664,False
0,0.4166649754002388,False
0,0.43161210230648994,False
0,0.5134106360347813,False
0,0.4941104243742977,False
0,0.4165231996320877,False
0,0.4259571789830539,False
0,0.4081533569916432,False
0,0.5730454758091497,False
0,0.46945179270989623,False
0,0.4440153540219304,False
0,0.4185186162632719,False
0,0.46138766531190767,False
0,0.5398000979057799,False
0,0.48614725141653875,False
0,0.4235591797017524,False
0,0.48928140927804353,False
0,0.5033514478913103,False
0,0.43642146891104555,False
0,0.48110837305995796,False
0,0.41933385438846205,False
0,0.5258448134237986,False
0,0.4175938739034641,False
0,0.6208038198612698,False
0,0.5472391245482612,False
0,0.41412622205431526,False
0,0.6216525074853761,False
0,0.47846671450287,False
0,0.5430664140220963,False
0,0.42071432164478184,False
0,0.47500986774351445,False
0,0.4136266498773464,False
0,0.4407360758380982,False
0,0.42816322282276176,False
0,0.44676510964796323,False
0,0.558034413953433,False
0,0.45259755256538187,False
0,0.4165349592009327,False
0,0.4366329099263899,False
0,0.5119568951941187,False
0,0.5035581662014108,False
0,0.4883437994114884,False
0,0.4100793074340683,False
0,0.5373942393239765,False
0,0.5009466234217579,False
0,0.4368322470114837,False
0,0.5980977068166461,False
0,0.4199432871584315,False
0,0.4046401540538161,False
0,0.4056756366779416,False
0,0.47734842377142583,False
0,0.5068030333669502,False
0,0.48877785757832076,False
0,0.4271807075831443,False
0,0.582714601408971,False
0,0.4317887819575054,False
0,0.49362860734725666,False
0,0.4222355401396169,False
0,0.4315127958805286,False
0,0.41810514567652524,False
0,0.4028459965842024,False
0,0.40591697148267875,False
0,0.49138825087376614,False
0,0.43531456155107273,False
0,0.4070095291428971,False
0,0.4068326403554766,False
0,0.554157007961283,False
0,0.4643532331654431,False
0,0.41938516427133793,False
0,0.4243449963836328,False
0,0.4380085648317901,False
0,0.4391544840692429,False
0,0.40337277795471266,False
0,0.5302945937163981,False
0,0.5483194768605661,False
0,0.5145866470225332,False
0,0.42086372868804434,False
0,0.45196259705695935,False
0,0.4305705422521786,False
0,0.5661015665497119,False
0,0.44560093515551985,False
0,0.4674756143133285,False
0,0.42645035258951236,False
0,0.42201521379970536,False
0,0.4287840290537606,False
0,0.4227784362455174,False
0,0.4159329338322198,False
0,0.43036859778210085,False
0,0.41742256119430604,False
0,0.431053191308452,False
0,0.5845181395708057,False
0,0.40664789884878905,False
0,0.47436646469420707,False
0,0.4038743442099274,False
0,0.41359544985438107,False
0,0.4342954715870834,False
0,0.467273804338336,False
0,0.5616562389050024,False
0,0.4066583917940052,False
0,0.47046538586815645,False
0,0.43086320127038474,False
0,0.582174849963764,False
0,0.4836501699928811,False
0,0.5567917530933689,False
0,0.41339315838331486,False
0,0.4047257340348205,False
0,0.4593341751545406,False
0,0.4506238979050807,False
0,0.49316421416383643,False
0,0.41907625400130205,False
0,0.4320451309910394,False
0,0.4553497252260588,False
0,0.40843384558286217,False
0,0.4524723116657921,False
0,0.40165308619165646,False
0,0.41070673816241354,False
0,0.4448231689679873,False
0,0.47958896753054864,False
0,0.40904042746188307,False
0,0.40645237178152094,False
0,0.44706534467428477,False
0,0.4011469432053513,False
0,0.4261705003078589,False
0,0.4367418113918735,False
0,0.49173690815076465,False
0,0.4145952292153406,False
0,0.5763797925493744,False
0,0.43309960618943805,False
0,0.4467756768419627,False
0,0.4601212804379757,False
1,0.6036470820907711,False
1,0.7379219316233645,True
1,0.7379219316233645,True
1,0.7013126146017177,True
1,0.6805467898304277,True
1,0.6014327767743799,False
1,0.6699398656967985,True
1,0.719417606536883,True
1,0.7143420378008266,True
1,0.7124113952835975,True
1,0.716762700195183,True
1,0.6521770975135958,True
1,0.7379219316233645,True
1,0.7344353194561993,True
1,0.7255452037551742,True
1,0.7125353162908534,True
1,0.6690072173722688,True
1,0.7260362638145264,True
1,0.7379219316233645,True
1,0.6775129934295758,True
1,0.6928439367687338,True
1,0.7379219316233645,True
1,0.6937821088321543,True
1,0.6837885231001953,True
1,0.7344353194561993,True
1,0.7379219316233645,True
1,0.7334421737836151,True
1,0.6623673817546392,True
1,0.7191915653917229,True
1,0.7379219316233645,True
1,0.7143420378008266,True
1,0.6739371879858884,True
1,0.7143420378008266,True
1,0.7379219316233645,True
1,0.7379219316233645,True
1,0.7299767280536035,True
1,0.654250795960619,True
1,0.7284965539665177,True
1,0.6903303420796176,True
1,0.7379219316233645,True
